"JID","month","decision_year","court","JYEAR","JCASE","JNO","JDATE","JTITLE","JFULL_len","工程次數","src_path","json_file","read_status","judgment_text_available","penalty_keyword_count","delay_keyword_count","reduction_keyword_count","strong_reduction_keyword_count","first_layer_score","second_layer_score","strong_reduction_score","relevance_score","matched_penalty_terms","matched_delay_terms","matched_reduction_terms","matched_strong_reduction_terms","matched_first_layer_terms","is_overdue_penalty_candidate","is_penalty_reduction_high_relevance","first_layer_snippet","reduction_snippet"
"CTDV,113,建,20,20260226,3","202602","2026","臺灣橋頭地方法院民事","113","建","20","20260226","給付違約金","8847","90","202602/臺灣橋頭地方法院民事/CTDV,113,建,20,20260226,3.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202602/臺灣橋頭地方法院民事/CTDV,113,建,20,20260226,3.json","ok","1","35","78","18","14","113","18","14","208","逾期違約金;違約金","工期;完工期限;展延;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;完工期限;展延;逾期;逾期違約金;違約金;遲延","1","1","給付違約金 臺灣橋頭地方法院民事判決 113年度建字第20號 原 告 日昇暘建設有限公司 法定代理人 黃小凌 訴訟代理人 陳建宏律師 被 告 饒","契約第4條第4項之 約定，亦須被告施工逾期天數超過90天後，原告始得請求違 違金，原告未將90天之逾期天數予以扣除，已有違誤。且原 告請求之違約金亦屬過高，應予酌減。況兩造就系爭工程之 工程款已進行結算完畢，原告未於結算時主張應扣除違約金 ，即不得再請求逾期違約金等語，作為抗辯。並聲明：㈠原 告之訴駁回"
"TCHV,111,建上,69,20230728,1","202307","2023","臺灣高等法院臺中分院民事","111","建上","69","20230728","損害賠償","15978","84","202307/臺灣高等法院臺中分院民事/TCHV,111,建上,69,20230728,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202307/臺灣高等法院臺中分院民事/TCHV,111,建上,69,20230728,1.json","ok","1","33","114","11","9","147","11","9","205","逾期違約金;違約金","工期;完工期限;展延;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;完工期限;展延;逾期;逾期違約金;違約金;遲延","1","1","書〉」（下稱原證七文書），用以補充系爭契約之內容 ，並約定系爭工程應於108年7月10日前完工。詎自108年7月 10日起至110年2月8日起訴日止，系爭工程共逾期579日。伊 已依系爭契約第13條第1項第1款約定，於110年1月20日寄發 存證信函向被上訴人為終止系爭契約之意思表示。被上訴人 應依系爭契約第12","伊不負遲延責任。縱有遲延，上訴人另將水電工程、鷹 架發包給其他公司施作之期間，應予扣除，且應參酌已完工 部分之價值及上訴人僅支付3,784,665元工程款等情，酌減 逾期違約金等語置辯。並答辯聲明：㈠上訴駁回；㈡如受不利 判決，願供擔保，請准宣告免為假執行。 三、本院經爭點整理及協議簡化爭點之結果如下：（見本院卷二"
"LCDV,109,重訴,3,20231227,1","202312","2023","福建連江地方法院民事","109","重訴","3","20231227","給付工程款","25671","298","202312/福建連江地方法院民事/LCDV,109,重訴,3,20231227,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202312/福建連江地方法院民事/LCDV,109,重訴,3,20231227,1.json","ok","1","48","87","17","9","135","17","9","205","逾期違約金;違約金","工期;完工期限;展延;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;完工期限;展延;逾期;逾期違約金;違約金;遲延","1","1","限，民事訴訟法第255 條第1項第3款定有明文。本件原告起訴原請求被告給付新臺 幣（下同）2170萬9833元，及自民國108年8月13日起算之法 定遲延利息，嗣於112年10月28日具狀變更聲明為請求被告 給付1916萬5623元，及自108年8月13日起算之法定遲延利息 （見本院卷七第254頁），核其所為，屬","議，應各予展延工期，有無理由？若有，應予展延工期至何 時？ ㈢被告主張一期工程逾工程期限89日，逾期違約金為317萬4581 元，有無理由？原告主張酌減違約金，有無理由？ ㈣一期工程瑕疵部分 1.斜坡側圓柱柱列、Ａ設備放置區，有走廊柱灌漿施工缺失之 瑕疵部分，瑕疵修補之必要費用為何？ 2.女兒牆鋼筋裸"
"TPHV,111,建上,37,20240515,1","202405","2024","臺灣高等法院民事","111","建上","37","20240515","返還工程保證金等","19642","60","202405/臺灣高等法院民事/TPHV,111,建上,37,20240515,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202405/臺灣高等法院民事/TPHV,111,建上,37,20240515,1.json","ok","1","23","34","26","24","57","26","24","205","違約金","工期;展延;展期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;展延;展期;違約金;遲延","1","1","約保證金 396萬8888元，並賠償其因準備履行契約支出220萬6595元之 損害，備位主張若其解除契約不合法(而係上訴人終止契約 合法)，則請求酌減違約金至零而請求上訴人返還履約保證 金396萬8888元。被上訴人係列單一聲明，就其中請求返還 履約保證金部分則主張數項訴訟標的(詳如後述)，且就各該 訴訟","付履約保證金 396萬8888元，並賠償其因準備履行契約支出220萬6595元之 損害，備位主張若其解除契約不合法(而係上訴人終止契約 合法)，則請求酌減違約金至零而請求上訴人返還履約保證 金396萬8888元。被上訴人係列單一聲明，就其中請求返還 履約保證金部分則主張數項訴訟標的(詳如後述)，且就各該"
"TPDV,110,建,314,20230915,1","202309","2023","臺灣臺北地方法院民事","110","建","314","20230915","給付工程款等","23293","147","202309/臺灣臺北地方法院民事/TPDV,110,建,314,20230915,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202309/臺灣臺北地方法院民事/TPDV,110,建,314,20230915,1.json","ok","1","24","84","24","12","108","24","12","204","逾期違約金;違約金","工期;完工期限;展延;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;完工期限;展延;逾期;逾期違約金;違約金;遲延","1","1","求睿 泰公司給付剩餘工程款。縱認傑昇公司得請求工程尾款，然 依系爭契約第5條第1項、第2項第1款約定，兩造約定系爭工 程之開工日為108年3月21日，工期為225日曆天，傑昇公司 本應於108年10月31日完成系爭工程，惟其遲至108年12月11 日始完成，施工逾期41日；另依系爭契約第5條第2項第2款","建築期限，睿泰公司因建築完工期限所受之壓力或不利益隨 之驟減，倘仍得依系爭契約第22條第1項約定請求達契約總 價20％上限之違約金4,867,863元，顯然過高，應依民法第25 1、252條規定酌減違約金等語。並聲明：㈠睿泰公司之訴駁 回；㈡如受不利判決，願供擔保請准免為假執行。 叁、兩造不爭執之事實（見本院卷㈠第"
"TPDV,109,建,326,20221130,1","202211","2022","臺灣臺北地方法院民事","109","建","326","20221130","給付工程款等","35087","114","202211/臺灣臺北地方法院民事/TPDV,109,建,326,20221130,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202211/臺灣臺北地方法院民事/TPDV,109,建,326,20221130,1.json","ok","1","52","95","10","9","147","10","9","203","逾期違約金;違約金","工期;完工期限;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;完工期限;逾期;逾期違約金;違約金;遲延","1","1","參照 ）。本件原告起訴請求被告給付工程款、賠償因契約終止所 受損害（本院卷一第12至14頁），被告於本院審理時提起反 訴請求原告賠償重新發包所受損失、逾期違約金（本院卷一 第163至173頁），經核與本訴間訴訟標的具相關性，攻擊防 禦方法相牽連，且無民事訴訟法第260條所定不得提起反訴 之情形，應予准許。","，反訴原 告對損害之發生或擴大與有過失，法院得減輕或免除賠償金 額。又系爭消防排煙工程僅95萬元，系爭消防設備工程僅15 0萬元，反訴原告請求之違約金過高，應依民法第252條規定 酌減等語，資為抗辯。 ㈤並聲明： ⒈反訴原告之訴駁回。 ⒉願供擔保，請准宣告免為假執行。 參、兩造不爭執事項（本院卷二第74、88"
"TCHV,110,建上更一,24,20211229,1","202112","2021","臺灣高等法院臺中分院民事","110","建上更一","24","20211229","請求給付工程款","16624","93","202112/臺灣高等法院臺中分院民事/TCHV,110,建上更一,24,20211229,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202112/臺灣高等法院臺中分院民事/TCHV,110,建上更一,24,20211229,1.json","ok","1","59","73","13","11","132","13","11","202","逾期違約金;違約金","工期;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;逾期;逾期違約金;違約金;遲延","1","1","115萬7 560元（含稅，未稅金額為110萬2438元）。而築圓公司施工 進度落後，拖延其他廠商施工進度，其自106年7月2日至同 年10月20日共遲延110日，應依系爭合約第15條第2項約定， 給付立穩公司580萬9766元之逾期違約金；其自106年7月5日 至同年10月20日共遲延106日，應依106年7月","性違約金」（詳原審卷第10頁反面），自堪認定上開逾 期違約金之性質，係以強制債務人履行為目的之懲罰性 違約金。次按約定之違約金額過高者，法院得減至相當 之數額，為民法第252條所明定，惟此規定乃係賦與法 院得依兩造所提出之事證資料，斟酌社會經濟狀況並平 衡兩"
"KSHV,110,建上,17,20230621,2","202306","2023","臺灣高等法院高雄分院民事","110","建上","17","20230621","返還違約金等","24027","108","202306/臺灣高等法院高雄分院民事/KSHV,110,建上,17,20230621,2.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202306/臺灣高等法院高雄分院民事/KSHV,110,建上,17,20230621,2.json","ok","1","22","147","7","4","169","7","4","202","逾期違約金;違約金","工期;展延;逾期;遲延","相當;酌減","酌減","工期;展延;逾期;逾期違約金;違約金;遲延","1","1","返還違約金等 臺灣高等法院高雄分院民事判決 110年度建上字第17號 上 訴 人 園泰營造股份有限公司 法定代理人 吳江忠 訴訟代理人 洪國欽律師","受之載重為鑽掘式基樁2.6倍，依系爭工程地質行況 及設計條件，概估以打入式工法將基樁打入海床13.2 m之承載力，相當於以植入式工法將基樁植入27m的承 載力。以植入式樁長逕改以打擊工法施作，明顯打入 深度過深，基樁無法負荷超量之打擊能量，導致樁頭"
"TYDV,111,簡上,255,20231130,1","202311","2023","臺灣桃園地方法院民事","111","簡上","255","20231130","給付工程款等","16815","1","202311/臺灣桃園地方法院民事/TYDV,111,簡上,255,20231130,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202311/臺灣桃園地方法院民事/TYDV,111,簡上,255,20231130,1.json","ok","1","54","66","14","13","120","14","13","200","逾期違約金;違約金","展延;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","展延;逾期;逾期違約金;違約金;遲延","1","1","策，提 供相關需求配備」（下稱OCC運作機制項目）兩合作內容 （下併稱系爭工作項目），自108年1月21日起至108年12 月17日止，已逾期331日，扣除在途及被上訴人審查期間 ，共逾期215日，依工作說明書第7點第⑸項應按日扣罰1,0 00元，共計罰違約金43萬元，並自價金中扣除。惟上訴人","通 過，上訴人依約自無遲延可言。況上訴人縱有違約情事， 逾期違約金以每日1,000元計算並不符合契約，且違約金 並無任何比例計算標準，顯然過高，應予酌減。被上訴人 以系爭工作項目遲延為由扣罰逾期違約金43萬元，為無理 由等語，為此，爰依民法第490條、第505條規定及系爭契 約第"
"TPDV,113,重訴,740,20250724,1","202507","2025","臺灣臺北地方法院民事","113","重訴","740","20250724","返還履約保證金等","16586","2","202507/臺灣臺北地方法院民事/TPDV,113,重訴,740,20250724,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202507/臺灣臺北地方法院民事/TPDV,113,重訴,740,20250724,1.json","ok","1","33","1","31","26","34","31","26","200","違約金","逾期","民法第二百五十二條;相當;酌減;過高","民法第二百五十二條;酌減;過高","逾期;違約金","1","1","契約之意思表示，並依 契約通用條款第十一條第㈢款第⒋目約定比例沒入保證金其 中九百三十九萬六千元，及依通用條款第二條第㈤款約定 處以懲罰性違約金四萬三千零三元，該函文於同年月二十 八日到達原告。 ２惟原告係向美商老鷹公司採購原廠零件，並明確告知本件 採購契約所採購料件除限制原廠料件外，亦不","八百九十萬四 千七百三十一元（應為三千八百九十萬四千七百三十二元 ）；被告無權比例沒收原告之履約保證金及計罰懲罰性違 約金，縱得處罰數額亦過高，被告所稱價差損害係因小額 限制性非公開招標所致，內容與本件採購契約亦不盡相同 ，應予酌減至零，另依民法第一百七十九條規定，請求被 告返還"
