JID,model_family,model,feature,feature_label,feature_value,mean,std,coefficient_scaled,standardized_value,contribution,contribution_abs,rank_by_abs,interpretation
"TPHV,107,建上,3,20250408,1",ratio,lasso_regression_l1,x_issue_contractor_fault,承包商可歸責爭點,1.0,0.921875,0.26836819,0.0,0.29111125,0.0,0.0,16,影響接近零
"TPHV,107,建上,3,20250408,1",ratio,lasso_regression_l1,x_issue_partial_completion,部分完工爭點,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17,影響接近零
"TPHV,107,建上,3,20250408,1",ratio,lasso_regression_l1,x_ai_issue_contractor_fault,AI 提示：承包商可歸責,1.0,0.921875,0.26836819,0.0,0.29111125,0.0,0.0,18,影響接近零
"TPHV,107,建上,3,20250408,1",ratio,lasso_regression_l1,x_ai_issue_partial_completion,AI 提示：部分完工,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19,影響接近零
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_delay_candidate_count,AI 候選天數數,0.0,11.8030303,1.46907203,-0.31422388,-8.03434417,2.5245828,2.5245828,1,提高酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_issue_extension_request,展延申請爭點,0.0,0.86363636,0.34317429,0.22337217,-2.51661149,-0.56214097,0.56214097,2,降低酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_ai_issue_extension_request,AI 提示：展延申請,0.0,0.86363636,0.34317429,0.22337217,-2.51661149,-0.56214097,0.56214097,3,降低酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_delay_days,逾期天數,0.0,204.46969697,235.08104468,0.36501668,-0.86978385,-0.31748561,0.31748561,4,降低酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_penalty_per_delay_day,每日違約金,0.0,656568.04305602,1326298.9919724,0.46826571,-0.49503773,-0.23180919,0.23180919,5,降低酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_issue_used_by_owner,業主已使用成果爭點,0.0,0.48484848,0.49977038,0.16040232,-0.97014249,-0.15561311,0.15561311,6,降低酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_ai_issue_used_by_owner,AI 提示：業主已使用成果,0.0,0.48484848,0.49977038,0.16040232,-0.97014249,-0.15561311,0.15561311,7,降低酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_issue_actual_damage_unclear,實際損害不明爭點,1.0,0.8030303,0.39770923,-0.24977099,0.49526057,-0.12370172,0.12370172,8,降低酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_ai_issue_actual_damage_unclear,AI 提示：實際損害不明,1.0,0.8030303,0.39770923,-0.24977099,0.49526057,-0.12370172,0.12370172,9,降低酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_issue_owner_fault,業主可歸責爭點,1.0,0.86363636,0.34317429,-0.2071798,0.39735972,-0.08232491,0.08232491,10,降低酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_ai_issue_owner_fault,AI 提示：業主可歸責,1.0,0.86363636,0.34317429,-0.2071798,0.39735972,-0.08232491,0.08232491,11,降低酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_claim_to_contract_ratio,主張違約金/契約總價,1.0,1229.48440109,9891.29181351,0.18975604,-0.12419858,-0.02356743,0.02356743,12,降低酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_issue_contractor_fault,承包商可歸責爭點,1.0,0.92424242,0.26460984,-0.07620882,0.28629918,-0.02181852,0.02181852,13,降低酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_ai_issue_contractor_fault,AI 提示：承包商可歸責,1.0,0.92424242,0.26460984,-0.07620882,0.28629918,-0.02181852,0.02181852,14,降低酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_log_claimed_penalty,主張違約金(log),16.1658836,16.34934956,1.66529897,0.13540461,-0.11016998,-0.01491752,0.01491752,15,降低酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_money_candidate_count,AI 候選金額數,30.0,29.60606061,7.18558909,-0.19166819,0.05482353,-0.01050793,0.01050793,16,降低酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_log_contract_price,契約總價(log),16.1658836,16.17302776,4.27434979,-0.2929731,-0.0016714,0.00048968,0.00048968,17,提高酌減機率
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_issue_partial_completion,部分完工爭點,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,影響接近零
"ULDV,112,建,10,20250529,1",classification,logistic_regression_l2,x_ai_issue_partial_completion,AI 提示：部分完工,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19,影響接近零
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_delay_candidate_count,AI 候選天數數,0.0,11.984375,0.12401959,0.03006805,-96.63291904,-2.90556344,2.90556344,1,降低准許比例/提高酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_issue_extension_request,展延申請爭點,0.0,0.875,0.33071891,-0.04018687,-2.64575134,0.10632447,0.10632447,2,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_ai_issue_extension_request,AI 提示：展延申請,0.0,0.875,0.33071891,-0.04018687,-2.64575134,0.10632447,0.10632447,3,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_delay_days,逾期天數,0.0,210.078125,236.50061474,-0.07519768,-0.88827729,0.06679639,0.06679639,4,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_issue_used_by_owner,業主已使用成果爭點,0.0,0.5,0.5,-0.03365042,-1.0,0.03365042,0.03365042,5,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_ai_issue_used_by_owner,AI 提示：業主已使用成果,0.0,0.5,0.5,-0.03365042,-1.0,0.03365042,0.03365042,6,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_issue_owner_fault,業主可歸責爭點,1.0,0.875,0.33071891,0.03713948,0.37796448,0.0140374,0.0140374,7,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_ai_issue_owner_fault,AI 提示：業主可歸責,1.0,0.875,0.33071891,0.03713948,0.37796448,0.0140374,0.0140374,8,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_log_claimed_penalty,主張違約金(log),16.1658836,16.39224472,1.64675437,-0.07501585,-0.13745895,0.0103116,0.0103116,9,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_issue_actual_damage_unclear,實際損害不明爭點,1.0,0.796875,0.40232479,0.01878109,0.50487816,0.00948216,0.00948216,10,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_ai_issue_actual_damage_unclear,AI 提示：實際損害不明,1.0,0.796875,0.40232479,0.01878109,0.50487816,0.00948216,0.00948216,11,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_claim_to_contract_ratio,主張違約金/契約總價,1.0,1267.90164358,10042.22964434,-0.02476236,-0.12615741,0.00312396,0.00312396,12,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_money_candidate_count,AI 候選金額數,30.0,30.28125,6.11726233,0.06750068,-0.04597645,-0.00310344,0.00310344,13,降低准許比例/提高酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_penalty_per_delay_day,每日違約金,0.0,676898.29440152,1341789.57624059,-0.00584356,-0.50447425,0.00294793,0.00294793,14,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_log_contract_price,契約總價(log),16.1658836,16.39756482,3.82790186,-0.02492127,-0.06052434,0.00150834,0.00150834,15,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_issue_contractor_fault,承包商可歸責爭點,1.0,0.921875,0.26836819,0.00432985,0.29111125,0.00126047,0.00126047,16,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_ai_issue_contractor_fault,AI 提示：承包商可歸責,1.0,0.921875,0.26836819,0.00432985,0.29111125,0.00126047,0.00126047,17,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_issue_partial_completion,部分完工爭點,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,影響接近零
"ULDV,112,建,10,20250529,1",ratio,ridge_regression_l2,x_ai_issue_partial_completion,AI 提示：部分完工,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19,影響接近零
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_delay_candidate_count,AI 候選天數數,0.0,11.984375,0.12401959,0.02705622,-96.63291904,-2.61452152,2.61452152,1,降低准許比例/提高酌減幅度
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_issue_extension_request,展延申請爭點,0.0,0.875,0.33071891,-0.03049917,-2.64575134,0.08069322,0.08069322,2,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_ai_issue_extension_request,AI 提示：展延申請,0.0,0.875,0.33071891,-0.03049917,-2.64575134,0.08069322,0.08069322,3,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_delay_days,逾期天數,0.0,210.078125,236.50061474,-0.06376407,-0.88827729,0.05664018,0.05664018,4,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_issue_used_by_owner,業主已使用成果爭點,0.0,0.5,0.5,-0.02464699,-1.0,0.02464699,0.02464699,5,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_ai_issue_used_by_owner,AI 提示：業主已使用成果,0.0,0.5,0.5,-0.02464699,-1.0,0.02464699,0.02464699,6,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_log_claimed_penalty,主張違約金(log),16.1658836,16.39224472,1.64675437,-0.07878684,-0.13745895,0.01082996,0.01082996,7,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_issue_owner_fault,業主可歸責爭點,1.0,0.875,0.33071891,0.0222835,0.37796448,0.00842237,0.00842237,8,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_ai_issue_owner_fault,AI 提示：業主可歸責,1.0,0.875,0.33071891,0.0222835,0.37796448,0.00842237,0.00842237,9,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_issue_actual_damage_unclear,實際損害不明爭點,1.0,0.796875,0.40232479,0.00997349,0.50487816,0.0050354,0.0050354,10,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_ai_issue_actual_damage_unclear,AI 提示：實際損害不明,1.0,0.796875,0.40232479,0.00997349,0.50487816,0.0050354,0.0050354,11,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_money_candidate_count,AI 候選金額數,30.0,30.28125,6.11726233,0.04726561,-0.04597645,-0.0021731,0.0021731,12,降低准許比例/提高酌減幅度
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_claim_to_contract_ratio,主張違約金/契約總價,1.0,1267.90164358,10042.22964434,-0.00709631,-0.12615741,0.00089525,0.00089525,13,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_log_contract_price,契約總價(log),16.1658836,16.39756482,3.82790186,-0.00425893,-0.06052434,0.00025777,0.00025777,14,提高准許比例/降低酌減幅度
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_penalty_per_delay_day,每日違約金,0.0,676898.29440152,1341789.57624059,0.0,-0.50447425,-0.0,0.0,15,影響接近零
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_issue_contractor_fault,承包商可歸責爭點,1.0,0.921875,0.26836819,0.0,0.29111125,0.0,0.0,16,影響接近零
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_issue_partial_completion,部分完工爭點,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17,影響接近零
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_ai_issue_contractor_fault,AI 提示：承包商可歸責,1.0,0.921875,0.26836819,0.0,0.29111125,0.0,0.0,18,影響接近零
"ULDV,112,建,10,20250529,1",ratio,lasso_regression_l1,x_ai_issue_partial_completion,AI 提示：部分完工,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19,影響接近零
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_issue_contractor_fault,承包商可歸責爭點,0.0,0.92424242,0.26460984,-0.07620882,-3.49284977,0.26618596,0.26618596,1,提高酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_ai_issue_contractor_fault,AI 提示：承包商可歸責,0.0,0.92424242,0.26460984,-0.07620882,-3.49284977,0.26618596,0.26618596,2,提高酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_delay_days,逾期天數,48.0,204.46969697,235.08104468,0.36501668,-0.66559895,-0.24295472,0.24295472,3,降低酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_penalty_per_delay_day,每日違約金,73820.375,656568.04305602,1326298.9919724,0.46826571,-0.43937881,-0.20574603,0.20574603,4,降低酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_issue_used_by_owner,業主已使用成果爭點,0.0,0.48484848,0.49977038,0.16040232,-0.97014249,-0.15561311,0.15561311,5,降低酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_ai_issue_used_by_owner,AI 提示：業主已使用成果,0.0,0.48484848,0.49977038,0.16040232,-0.97014249,-0.15561311,0.15561311,6,降低酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_issue_actual_damage_unclear,實際損害不明爭點,1.0,0.8030303,0.39770923,-0.24977099,0.49526057,-0.12370172,0.12370172,7,降低酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_ai_issue_actual_damage_unclear,AI 提示：實際損害不明,1.0,0.8030303,0.39770923,-0.24977099,0.49526057,-0.12370172,0.12370172,8,降低酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_log_claimed_penalty,主張違約金(log),15.08059107,16.34934956,1.66529897,0.13540461,-0.76188031,-0.10316211,0.10316211,9,降低酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_issue_extension_request,展延申請爭點,1.0,0.86363636,0.34317429,0.22337217,0.39735972,0.0887591,0.0887591,10,提高酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_ai_issue_extension_request,AI 提示：展延申請,1.0,0.86363636,0.34317429,0.22337217,0.39735972,0.0887591,0.0887591,11,提高酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_issue_owner_fault,業主可歸責爭點,1.0,0.86363636,0.34317429,-0.2071798,0.39735972,-0.08232491,0.08232491,12,降低酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_ai_issue_owner_fault,AI 提示：業主可歸責,1.0,0.86363636,0.34317429,-0.2071798,0.39735972,-0.08232491,0.08232491,13,降低酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_log_contract_price,契約總價(log),15.08059107,16.17302776,4.27434979,-0.2929731,-0.25557962,0.07487795,0.07487795,14,提高酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_money_candidate_count,AI 候選金額數,27.0,29.60606061,7.18558909,-0.19166819,-0.36267877,0.06951398,0.06951398,15,提高酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_delay_candidate_count,AI 候選天數數,12.0,11.8030303,1.46907203,-0.31422388,0.13407763,-0.04213039,0.04213039,16,降低酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_claim_to_contract_ratio,主張違約金/契約總價,1.0,1229.48440109,9891.29181351,0.18975604,-0.12419858,-0.02356743,0.02356743,17,降低酌減機率
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_issue_partial_completion,部分完工爭點,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,影響接近零
"TNHV,113,建上,14,20250508,1",classification,logistic_regression_l2,x_ai_issue_partial_completion,AI 提示：部分完工,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19,影響接近零
"TNHV,113,建上,14,20250508,1",ratio,ridge_regression_l2,x_log_claimed_penalty,主張違約金(log),15.08059107,16.39224472,1.64675437,-0.07501585,-0.79650838,0.05975075,0.05975075,1,提高准許比例/降低酌減幅度
"TNHV,113,建上,14,20250508,1",ratio,ridge_regression_l2,x_delay_days,逾期天數,48.0,210.078125,236.50061474,-0.07519768,-0.68531799,0.05153432,0.05153432,2,提高准許比例/降低酌減幅度
"TNHV,113,建上,14,20250508,1",ratio,ridge_regression_l2,x_money_candidate_count,AI 候選金額數,27.0,30.28125,6.11726233,0.06750068,-0.53639191,-0.03620682,0.03620682,3,降低准許比例/提高酌減幅度
"TNHV,113,建上,14,20250508,1",ratio,ridge_regression_l2,x_issue_used_by_owner,業主已使用成果爭點,0.0,0.5,0.5,-0.03365042,-1.0,0.03365042,0.03365042,4,提高准許比例/降低酌減幅度
"TNHV,113,建上,14,20250508,1",ratio,ridge_regression_l2,x_ai_issue_used_by_owner,AI 提示：業主已使用成果,0.0,0.5,0.5,-0.03365042,-1.0,0.03365042,0.03365042,5,提高准許比例/降低酌減幅度
"TNHV,113,建上,14,20250508,1",ratio,ridge_regression_l2,x_issue_extension_request,展延申請爭點,1.0,0.875,0.33071891,-0.04018687,0.37796448,-0.01518921,0.01518921,6,降低准許比例/提高酌減幅度
"TNHV,113,建上,14,20250508,1",ratio,ridge_regression_l2,x_ai_issue_extension_request,AI 提示：展延申請,1.0,0.875,0.33071891,-0.04018687,0.37796448,-0.01518921,0.01518921,7,降低准許比例/提高酌減幅度
"TNHV,113,建上,14,20250508,1",ratio,ridge_regression_l2,x_issue_contractor_fault,承包商可歸責爭點,0.0,0.921875,0.26836819,0.00432985,-3.43511278,-0.01487352,0.01487352,8,降低准許比例/提高酌減幅度
"TNHV,113,建上,14,20250508,1",ratio,ridge_regression_l2,x_ai_issue_contractor_fault,AI 提示：承包商可歸責,0.0,0.921875,0.26836819,0.00432985,-3.43511278,-0.01487352,0.01487352,9,降低准許比例/提高酌減幅度
"TNHV,113,建上,14,20250508,1",ratio,ridge_regression_l2,x_issue_owner_fault,業主可歸責爭點,1.0,0.875,0.33071891,0.03713948,0.37796448,0.0140374,0.0140374,10,提高准許比例/降低酌減幅度
"TNHV,113,建上,14,20250508,1",ratio,ridge_regression_l2,x_ai_issue_owner_fault,AI 提示：業主可歸責,1.0,0.875,0.33071891,0.03713948,0.37796448,0.0140374,0.0140374,11,提高准許比例/降低酌減幅度
