"file","jid","title","feature","definition","amount_value","amount_text","context"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_payment","工程款、承攬報酬爭議","565943","新台幣伍拾陸萬伍仟玖佰肆拾參元","被 告 范家銘即長慕空間規劃工作室 上列當事人間請求給付工程款事件，本院於民國110年1月4日言 詞辯論終結，判決如下： 主 文 被告應給付原告新台幣伍拾陸萬伍仟玖佰肆拾參元，及自民國一 ０八年十二月十日起，至清償日止，按年息百分之五計算之利息 。 原告其餘之訴駁回。 訴訟費用由被告負擔五分之三，餘由原告負擔。 本判決第一項於原告以新台幣貳拾"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_payment","工程款、承攬報酬爭議","571091","571,091元","元－153,757元＝84,175元），加計8%監工費，被告僅得請求90,909元工 程款（84,175元×1.08＝90,909元），故被告應返還逾收工 程款571,091元（662,000元－90,909元＝571,091元）。 ㈣被告施作天花板之高度、材質，違反系爭契約書第3條第3項 約定，應給付原告依總承包工程款金額10%給付履約"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_payment","工程款、承攬報酬爭議","662000","662,000元","元＝84,175元），加計8%監工費，被告僅得請求90,909元工 程款（84,175元×1.08＝90,909元），故被告應返還逾收工 程款571,091元（662,000元－90,909元＝571,091元）。 ㈣被告施作天花板之高度、材質，違反系爭契約書第3條第3項 約定，應給付原告依總承包工程款金額10%給付履約責任違"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_payment","工程款、承攬報酬爭議","981091","981,091元","畢之日止，按月給付租金10,000元。 ㈤上開應返還逾收工程款571,091元、履約責任違約金100,000元、工程逾期違約金100,000元、租金賠償210,000元，合計 981,091元（571,091元＋100,000元＋100,000元＋210,000元＝981,091元），被告並應按月賠償租金10,000元。為此 ，爰依民法第181條、第493條、"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_payment","工程款、承攬報酬爭議","1000000","100萬元","乙方應支付本契約總 價千分之三（不含加值營業稅）之逾期違約金予甲方。違約 金額最高不得超過契約總價百分之十」（見建卷第41、43頁 ），係各以總工程款100萬元加以計算10%之違約金。是原告 主張被告應給付原告依總承包工程款金額10%給付履約責任 違約金、拖延施作違反系爭契約書第4條有關契約時效與工 程進度之"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_setoff_or_deduction","抵銷、扣款","18428","18,428元","防火門及配電箱 蓋之玄關及餐廳造型牆，須一併拆除，拆除後剩餘工程價值 僅237,932元。扣除如附表所示經鑑定之修復、清運費用153,757元（34,454元＋18,428元＋35,400元＋27,500元＋37,975元＝153,757元），剩餘84,175元（237,932元－153,757元＝84,175元），加計8%監工費，被告僅得請求90,9"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_setoff_or_deduction","抵銷、扣款","23563","23,563元","拆除後，因建物內玄關、餐廳 造型牆、主臥室隱藏門片牆、系爭A次臥室衣櫃等均失去支 撐，衣櫃門片亦變形，拆除後按完工比例經鑑定價值為261,495元，及經鑑定價值23,563元、包覆廚房防火門及配電箱 蓋之玄關及餐廳造型牆，須一併拆除，拆除後剩餘工程價值 僅237,932元。扣除如附表所示經鑑定之修復、清運費用153,757元（34,"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_setoff_or_deduction","抵銷、扣款","27500","27,500元","關及餐廳造型牆，須一併拆除，拆除後剩餘工程價值 僅237,932元。扣除如附表所示經鑑定之修復、清運費用153,757元（34,454元＋18,428元＋35,400元＋27,500元＋37,975元＝153,757元），剩餘84,175元（237,932元－153,757元＝84,175元），加計8%監工費，被告僅得請求90,909元工 程款（84,"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_setoff_or_deduction","抵銷、扣款","34454","34,454元","63元、包覆廚房防火門及配電箱 蓋之玄關及餐廳造型牆，須一併拆除，拆除後剩餘工程價值 僅237,932元。扣除如附表所示經鑑定之修復、清運費用153,757元（34,454元＋18,428元＋35,400元＋27,500元＋37,975元＝153,757元），剩餘84,175元（237,932元－153,757元＝84,175元），加計8%監工費，被告"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_setoff_or_deduction","抵銷、扣款","35400","35,400元","蓋之玄關及餐廳造型牆，須一併拆除，拆除後剩餘工程價值 僅237,932元。扣除如附表所示經鑑定之修復、清運費用153,757元（34,454元＋18,428元＋35,400元＋27,500元＋37,975元＝153,757元），剩餘84,175元（237,932元－153,757元＝84,175元），加計8%監工費，被告僅得請求90,909元工"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_setoff_or_deduction","抵銷、扣款","37975","37,975元","須一併拆除，拆除後剩餘工程價值 僅237,932元。扣除如附表所示經鑑定之修復、清運費用153,757元（34,454元＋18,428元＋35,400元＋27,500元＋37,975元＝153,757元），剩餘84,175元（237,932元－153,757元＝84,175元），加計8%監工費，被告僅得請求90,909元工 程款（84,175元×1.0"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_setoff_or_deduction","抵銷、扣款","84175","84,175元","僅237,932元。扣除如附表所示經鑑定之修復、清運費用153,757元（34,454元＋18,428元＋35,400元＋27,500元＋37,975元＝153,757元），剩餘84,175元（237,932元－153,757元＝84,175元），加計8%監工費，被告僅得請求90,909元工 程款（84,175元×1.08＝90,909元），故被告應返還逾收工"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_setoff_or_deduction","抵銷、扣款","135238","135,238元","外觀板改成木紋所需材料工資及門片重新製作費用合 計37,975元（見建卷第251頁）。 ⒌是以，上開施作剩餘價值261,495元扣除回復原狀費用後， 應為135,238元（261,495元－34,454元－18,428元－35,400元－37,975元＝135,238元）。 ⒍原告雖主張須再扣除玄關及餐廳造型牆價值23,563元、廚房"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_setoff_or_deduction","抵銷、扣款","146057","146,057元","係屬瑕疵或被告違約之範圍，自不得再行扣除。 ㈧施作剩餘價值扣除回復原狀費用之金額135,238元，加計原 告稱同意給付8%監工費等語（見建卷第288、325頁），共146,057元（135,238元×1.08＝146,057元），故被告應返還 逾收之工程款為515,943元（662,000元－146,057元＝515,943元），堪以認定。"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_setoff_or_deduction","抵銷、扣款","153757","153,757元","經鑑定價值23,563元、包覆廚房防火門及配電箱 蓋之玄關及餐廳造型牆，須一併拆除，拆除後剩餘工程價值 僅237,932元。扣除如附表所示經鑑定之修復、清運費用153,757元（34,454元＋18,428元＋35,400元＋27,500元＋37,975元＝153,757元），剩餘84,175元（237,932元－153,757元＝84,175元），加計"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_setoff_or_deduction","抵銷、扣款","237932","237,932元","變形，拆除後按完工比例經鑑定價值為261,495元，及經鑑定價值23,563元、包覆廚房防火門及配電箱 蓋之玄關及餐廳造型牆，須一併拆除，拆除後剩餘工程價值 僅237,932元。扣除如附表所示經鑑定之修復、清運費用153,757元（34,454元＋18,428元＋35,400元＋27,500元＋37,975元＝153,757元），剩餘84,175元（23"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_setoff_or_deduction","抵銷、扣款","261495","261,495元","㈢如附表編號1系爭房屋天花板拆除後，因建物內玄關、餐廳 造型牆、主臥室隱藏門片牆、系爭A次臥室衣櫃等均失去支 撐，衣櫃門片亦變形，拆除後按完工比例經鑑定價值為261,495元，及經鑑定價值23,563元、包覆廚房防火門及配電箱 蓋之玄關及餐廳造型牆，須一併拆除，拆除後剩餘工程價值 僅237,932元。扣除如附表所示經鑑定之修復、清運"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_termination","停工、終止、解除契約","300000","300,000元","，經被告應允。兩造於107年12月29日簽立裝修 工程委任契約書（下稱系爭契約書），約定應於108年3月15 日交屋，原告乃於108年1月3日、24日匯款簽約金300,000元 、330,000元予被告，共付給被告662,000元。 ㈡詎原告於108年2月8日發現被告施作之天花板過低，經向被 告反應，被告於翌日即提議停工。原告又"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_termination","停工、終止、解除契約","330000","330,000元","2月29日簽立裝修 工程委任契約書（下稱系爭契約書），約定應於108年3月15 日交屋，原告乃於108年1月3日、24日匯款簽約金300,000元 、330,000元予被告，共付給被告662,000元。 ㈡詎原告於108年2月8日發現被告施作之天花板過低，經向被 告反應，被告於翌日即提議停工。原告又發現被告施作有如 附"
"CTDV,109,建,7,20210118,1.json","CTDV,109,建,7,20210118,1","返還承攬費用等","issue_termination","停工、終止、解除契約","662000","662,000元","委任契約書（下稱系爭契約書），約定應於108年3月15 日交屋，原告乃於108年1月3日、24日匯款簽約金300,000元 、330,000元予被告，共付給被告662,000元。 ㈡詎原告於108年2月8日發現被告施作之天花板過低，經向被 告反應，被告於翌日即提議停工。原告又發現被告施作有如 附表所示瑕疵，於108年2月26日會"
"CYDV,108,建,27,20210129,1.json","CYDV,108,建,27,20210129,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","8500","8,500元","市面上中古貨價差較大，以平均價格估計價格。現場 目測該等中古貨未發現漏水跡象，尚堪使用。 (10)大門南方松平台（左側十右側）：53坪，單價8,500元 。設置南方松平台，應選擇材質乾燥、節少、經防腐 處理者鋪設外，施工時，遇雨淋影響，雨水滲入板内 易變色，受日曬，熱漲冷"
"CYDV,108,建,27,20210129,1.json","CYDV,108,建,27,20210129,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","32000","32,000元","另 含室内家具搬動、清潔等。山區氣候不定，單價較平地 略高。水性油漆塗刷，若有滴落沾汙，清除不難。 (9)第二次購買水塔費用：6只，單價32,000元。 10tx2+8tx4（註：t二噸），中古水塔含油漆運費等， 市面上中古貨價差較大，以平均價格估計價格。現場 目測該等中古貨未發"
"CYDV,108,建,27,20210129,1.json","CYDV,108,建,27,20210129,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","34200","34200元","運費8000元/趟(運挖土機、小山貓等)、鋸樹點工含 清潔2500元/天。估計4個工作天，合計228000元，間接費 用部分，勞安保險利管雜費與稅金等共34200元(以上合計 之15%)，總計0000000元，平均乙項一式計價為131100元 。」云云，已非無疑，況且，被告從未於現場會勘時對於 上述內"
"CYDV,108,建,27,20210129,1.json","CYDV,108,建,27,20210129,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","34200","34,200元","/趟（運挖土機、小山貓等）、鋸樹點 工含清潔2,500元/天，估計4個工作天，合計228,000元。 ②間接費用部分，勞安保險利管雜費舆稅金等共34,200元 （以上合計之15%)，總計262,000元（直接費用+間接 費用），平均乙項一式計價為131,100元。故本會鑑定 技"
"CYDV,108,建,27,20210129,1.json","CYDV,108,建,27,20210129,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","131100","131,100元","接費用部分，勞安保險利管雜費舆稅金等共34,200元 （以上合計之15%)，總計262,000元（直接費用+間接 費用），平均乙項一式計價為131,100元。故本會鑑定 技師認為，上述費用併同現場地形（含山區斜坡上） 、地物、地貌、地 形等之考量，原告所稱：一般價格 為125"
